playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.98,0.99,15.83,1.30,0.82,0.20,1.09,0.40,274.095,277.55052941176467,0.0
AI3 PiecePos-Analyzing_16,4.03,0.98,16.08,1.27,0.79,0.20,1.11,0.39,278.24,277.55052941176467,0.0
AI3 PiecePos-Analyzing_5,4.01,1.01,15.73,1.30,0.82,0.20,1.11,0.40,272.65700000000004,277.55052941176467,0.0
AI3 PiecePos-Analyzing_15,4.03,1.02,15.97,1.28,0.80,0.20,1.11,0.40,276.545,277.55052941176467,0.0
AI3 PiecePos-Analyzing_13,4.09,0.98,15.75,1.28,0.79,0.20,1.09,0.40,273.195,277.55052941176467,0.0
AI3 PiecePos-Analyzing_9,3.92,1.01,16.03,1.29,0.81,0.20,1.09,0.41,277.05800000000005,277.55052941176467,0.0
AI3 PiecePos-Analyzing_2,3.96,1.01,15.93,1.27,0.81,0.20,1.11,0.40,275.61000000000007,277.55052941176467,0.0
AI3 PiecePos-Analyzing_17,3.96,0.98,16.20,1.29,0.80,0.20,1.11,0.39,279.914,277.55052941176467,0.0
AI3 PiecePos-Analyzing_3,4.08,1.00,16.08,1.33,0.78,0.20,1.11,0.41,278.53799999999995,277.55052941176467,0.0
AI3 PiecePos-Analyzing_1,4.04,0.99,16.20,1.30,0.80,0.20,1.10,0.39,280.2459999999999,277.55052941176467,0.0
AI3 PiecePos-Analyzing_11,4.03,1.00,16.02,1.28,0.78,0.20,1.09,0.39,277.283,277.55052941176467,0.0
AI3 PiecePos-Analyzing_14,3.96,1.01,15.87,1.28,0.80,0.20,1.12,0.41,274.66999999999996,277.55052941176467,0.0
AI3 PiecePos-Analyzing_12,3.91,0.99,15.92,1.30,0.81,0.20,1.11,0.39,275.26500000000004,277.55052941176467,0.0
AI3 PiecePos-Analyzing_10,4.03,1.02,16.19,1.28,0.81,0.20,1.13,0.39,280.091,277.55052941176467,0.0
AI3 PiecePos-Analyzing_6,4.08,1.02,16.04,1.28,0.81,0.20,1.09,0.41,277.85499999999996,277.55052941176467,0.0
AI3 PiecePos-Analyzing_7,3.98,0.99,16.26,1.27,0.79,0.20,1.08,0.41,280.90500000000003,277.55052941176467,0.0
AI3 PiecePos-Analyzing_8,4.05,1.00,16.25,1.29,0.82,0.20,1.11,0.39,281.11,277.55052941176467,0.0
