playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.95,0.98,15.75,1.33,1.31,1.02,1.12,0.40,273.969,277.5528366445902,0.0
AI3 PiecePos-Analyzing_16,3.96,0.99,16.21,1.32,1.29,0.98,1.10,0.39,281.284,277.5528366445902,0.0
AI3 PiecePos-Analyzing_5,4.00,1.01,16.05,1.28,1.30,1.02,1.08,0.40,278.882,277.5528366445902,0.0
AI3 PiecePos-Analyzing_15,3.91,1.00,16.06,1.29,1.33,1.01,1.11,0.40,278.732,277.5528366445902,0.0
AI3 PiecePos-Analyzing_13,3.92,1.01,15.91,1.33,1.34,1.02,1.09,0.40,276.43,277.5528366445902,0.0
AI3 PiecePos-Analyzing_22,3.99,0.99,16.10,1.32,1.33,1.01,1.10,0.41,279.714,277.5528366445902,0.0
AI3 PiecePos-Analyzing_9,3.97,0.99,15.96,1.32,1.30,1.02,1.11,0.39,277.38300000000004,277.5528366445902,0.0
AI3 PiecePos-Analyzing_2,3.92,1.01,15.97,1.31,1.34,1.00,1.09,0.39,277.34000000000003,277.5528366445902,0.0
AI3 PiecePos-Analyzing_20,3.91,1.01,15.92,1.30,1.28,1.02,1.10,0.39,276.46999999999997,277.5528366445902,0.0
AI3 PiecePos-Analyzing_17,3.92,0.98,15.62,1.30,1.33,0.98,1.08,0.40,271.66200000000003,277.5528366445902,0.0
AI3 PiecePos-Analyzing_21,3.95,1.01,15.73,1.29,1.31,1.01,1.12,0.41,273.62100000000004,277.5528366445902,0.0
AI3 PiecePos-Analyzing_3,4.00,1.00,16.23,1.27,1.32,0.99,1.12,0.39,281.76500000000004,277.5528366445902,0.0
AI3 PiecePos-Analyzing_1,3.94,1.01,15.65,1.31,1.32,1.02,1.10,0.39,272.31499999999994,277.5528366445902,0.0
AI3 PiecePos-Analyzing_18,3.95,0.99,16.33,1.33,1.29,0.98,1.10,0.39,283.17699999999996,277.5528366445902,0.0
AI3 PiecePos-Analyzing_11,3.96,0.99,15.81,1.28,1.30,1.02,1.11,0.40,274.89500000000004,277.5528366445902,0.0
AI3 PiecePos-Analyzing_23,3.99,0.99,15.84,1.31,1.32,0.99,1.12,0.39,275.527,277.5528366445902,0.0
AI3 PiecePos-Analyzing_14,3.95,1.02,16.07,1.28,1.32,0.98,1.11,0.41,279.025,277.5528366445902,0.0
AI3 PiecePos-Analyzing_19,3.96,1.00,16.31,1.29,1.32,1.01,1.09,0.40,282.902,277.5528366445902,0.0
AI3 PiecePos-Analyzing_12,3.99,1.01,15.94,1.27,1.29,1.02,1.09,0.40,277.072,277.5528366445902,0.0
AI3 PiecePos-Analyzing_10,3.91,0.99,15.85,1.29,1.29,1.02,1.12,0.39,275.34700000000004,277.5528366445902,0.0
AI3 PiecePos-Analyzing_6,3.94,0.99,15.97,1.27,1.33,0.98,1.09,0.39,277.32000000000005,277.5528366445902,0.0
AI3 PiecePos-Analyzing_7,3.96,0.98,16.23,1.29,1.28,1.02,1.08,0.40,281.569,277.5528366445902,0.0
AI3 PiecePos-Analyzing_8,3.94,1.01,15.81,1.27,1.30,1.00,1.09,0.41,274.78400000000005,277.5528366445902,0.0
