playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.96,1.00,16.24,1.31,0.42,1.00,1.10,0.39,281.0849999999999,277.5369011857702,0.0
AI3 PiecePos-Analyzing_34,3.94,1.00,15.99,1.29,0.42,0.98,1.10,0.40,276.9630000000001,277.5369011857702,0.0
AI3 PiecePos-Analyzing_31,3.96,0.98,15.76,1.28,0.41,0.99,1.12,0.41,273.358,277.5369011857702,0.0
AI3 PiecePos-Analyzing_33,3.94,1.02,15.69,1.30,0.43,1.00,1.13,0.40,272.257,277.5369011857702,0.0
AI3 PiecePos-Analyzing_39,4.00,0.99,15.77,1.32,0.41,1.01,1.10,0.40,273.734,277.5369011857702,0.0
AI3 PiecePos-Analyzing_35,3.97,1.00,15.67,1.30,0.42,1.00,1.11,0.40,272.00700000000006,277.5369011857702,0.0
AI3 PiecePos-Analyzing_16,3.95,1.00,16.27,1.32,0.42,1.02,1.08,0.40,281.54,277.5369011857702,0.0
AI3 PiecePos-Analyzing_5,3.95,1.02,15.90,1.32,0.43,0.99,1.11,0.40,275.65100000000007,277.5369011857702,0.0
AI3 PiecePos-Analyzing_26,3.90,0.98,15.76,1.27,0.43,0.99,1.13,0.40,273.12800000000004,277.5369011857702,0.0
AI3 PiecePos-Analyzing_25,3.96,0.99,15.94,1.29,0.41,0.98,1.08,0.39,276.199,277.5369011857702,0.0
AI3 PiecePos-Analyzing_24,3.95,0.99,15.74,1.30,0.42,0.98,1.08,0.39,272.98,277.5369011857702,0.0
AI3 PiecePos-Analyzing_15,3.93,1.02,15.74,1.32,0.41,1.02,1.11,0.40,273.025,277.5369011857702,0.0
AI3 PiecePos-Analyzing_13,3.97,0.98,15.96,1.32,0.41,0.99,1.10,0.41,276.628,277.5369011857702,0.0
AI3 PiecePos-Analyzing_29,4.06,1.02,16.40,1.28,0.42,1.01,1.13,0.40,284.073,277.5369011857702,1.0
AI3 PiecePos-Analyzing_22,3.97,1.01,15.88,1.27,0.43,1.00,1.07,0.39,275.29800000000006,277.5369011857702,0.0
AI3 PiecePos-Analyzing_9,4.05,1.00,16.16,1.30,0.42,1.00,1.09,0.40,280.14500000000004,277.5369011857702,1.0
AI3 PiecePos-Analyzing_2,3.92,0.98,16.39,1.29,0.42,0.99,1.09,0.40,283.2620000000001,277.5369011857702,0.0
AI3 PiecePos-Analyzing_32,4.02,1.02,15.89,1.27,0.42,1.02,1.09,0.40,275.7060000000001,277.5369011857702,1.0
AI3 PiecePos-Analyzing_38,3.96,0.98,15.77,1.30,0.41,1.02,1.11,0.40,273.55899999999997,277.5369011857702,0.0
AI3 PiecePos-Analyzing_20,3.94,1.01,15.83,1.27,0.42,0.99,1.11,0.39,274.40400000000005,277.5369011857702,0.0
AI3 PiecePos-Analyzing_37,3.90,1.01,15.80,1.29,0.42,1.00,1.11,0.39,273.80000000000007,277.5369011857702,0.0
AI3 PiecePos-Analyzing_17,3.97,1.00,15.68,1.33,0.43,1.02,1.09,0.41,272.21599999999995,277.5369011857702,0.0
AI3 PiecePos-Analyzing_21,3.91,0.98,15.90,1.27,0.43,1.00,1.11,0.40,275.396,277.5369011857702,0.0
AI3 PiecePos-Analyzing_3,3.94,1.02,16.11,1.30,0.43,1.02,1.08,0.39,278.93799999999993,277.5369011857702,0.0
AI3 PiecePos-Analyzing_36,3.94,1.00,16.21,1.28,0.42,1.00,1.12,0.40,280.51200000000006,277.5369011857702,0.0
AI3 PiecePos-Analyzing_1,3.93,1.00,16.15,1.28,0.42,1.00,1.08,0.40,279.468,277.5369011857702,0.0
AI3 PiecePos-Analyzing_18,3.99,1.01,16.14,1.28,0.43,1.01,1.08,0.39,279.572,277.5369011857702,0.0
AI3 PiecePos-Analyzing_11,3.92,1.02,15.77,1.27,0.42,0.99,1.11,0.39,273.374,277.5369011857702,0.0
AI3 PiecePos-Analyzing_23,4.02,1.00,15.95,1.30,0.42,1.00,1.12,0.41,276.702,277.5369011857702,1.0
AI3 PiecePos-Analyzing_14,4.00,0.98,16.13,1.29,0.42,1.02,1.12,0.40,279.48500000000007,277.5369011857702,1.0
AI3 PiecePos-Analyzing_19,4.05,1.02,16.30,1.29,0.42,1.01,1.08,0.41,282.395,277.5369011857702,1.0
AI3 PiecePos-Analyzing_12,4.06,1.02,15.68,1.29,0.41,1.02,1.08,0.40,272.513,277.5369011857702,1.0
AI3 PiecePos-Analyzing_28,3.96,0.98,16.17,1.27,0.42,1.02,1.11,0.39,279.92400000000004,277.5369011857702,0.0
AI3 PiecePos-Analyzing_30,3.91,1.00,15.96,1.30,0.43,1.02,1.08,0.41,276.40599999999995,277.5369011857702,0.0
AI3 PiecePos-Analyzing_10,4.08,1.01,16.21,1.27,0.42,1.01,1.07,0.41,281.028,277.5369011857702,1.0
AI3 PiecePos-Analyzing_6,3.97,1.00,16.29,1.31,0.43,1.02,1.07,0.41,281.92799999999994,277.5369011857702,0.0
AI3 PiecePos-Analyzing_7,3.97,0.98,16.16,1.28,0.43,0.98,1.10,0.39,279.774,277.5369011857702,0.0
AI3 PiecePos-Analyzing_27,4.04,0.99,16.02,1.27,0.42,0.99,1.07,0.39,277.78000000000003,277.5369011857702,1.0
AI3 PiecePos-Analyzing_8,3.97,1.00,16.39,1.29,0.42,1.00,1.10,0.40,283.50300000000004,277.5369011857702,0.0
